lad11cd,lad11nm,lsoa11,2014_15
E09000006,Bromley,E01000816,18
E09000006,Bromley,E01000818,14
E09000006,Bromley,E01000819,35
E09000006,Bromley,E01000820,17
E09000006,Bromley,E01000822,31
E09000006,Bromley,E01000823,34
E09000006,Bromley,E01000824,15
E09000006,Bromley,E01000825,30
E09000006,Bromley,E01000826,12
E09000006,Bromley,E01000827,17
E09000006,Bromley,E01000828,17
E09000006,Bromley,E01000829,18
E09000006,Bromley,E01000830,12
E09000006,Bromley,E01000831,27
E09000006,Bromley,E01000832,10
E09000006,Bromley,E01000833,9
E09000006,Bromley,E01000834,8
E09000006,Bromley,E01000835,30
E09000006,Bromley,E01000836,10
E09000006,Bromley,E01000837,16
E09000006,Bromley,E01000838,10
E09000006,Bromley,E01000839,15
E09000006,Bromley,E01000840,8
E09000006,Bromley,E01000841,15
E09000007,Camden,E01000842,20
E09000007,Camden,E01000843,42
E09000007,Camden,E01000844,39
E09000007,Camden,E01000845,29
E09000007,Camden,E01000846,22
E09000007,Camden,E01000847,27
E09000007,Camden,E01000848,27
E09000007,Camden,E01000849,28
E09000007,Camden,E01000850,4
E09000007,Camden,E01000851,10
E09000007,Camden,E01000852,3
E09000007,Camden,E01000853,12
E09000007,Camden,E01000854,15
E09000007,Camden,E01000855,7
E09000007,Camden,E01000856,15
E09000007,Camden,E01000857,26
E09000007,Camden,E01000858,15
E09000007,Camden,E01000859,28
E09000007,Camden,E01000860,14
E09000007,Camden,E01000861,21
E09000007,Camden,E01000862,23
E09000007,Camden,E01000863,16
E09000007,Camden,E01000864,16
E09000007,Camden,E01000865,9
E09000007,Camden,E01000866,27
E09000007,Camden,E01000867,17
E09000007,Camden,E01000868,33
E09000007,Camden,E01000869,30
E09000007,Camden,E01000870,17
E09000007,Camden,E01000871,23
E09000007,Camden,E01000872,22
E09000007,Camden,E01000873,14
E09000007,Camden,E01000874,22
E09000007,Camden,E01000875,27
E09000007,Camden,E01000876,24
E09000007,Camden,E01000877,24
E09000007,Camden,E01000878,12
E09000007,Camden,E01000879,12
E09000007,Camden,E01000880,27
E09000007,Camden,E01000881,26
E09000007,Camden,E01000882,32
E09000007,Camden,E01000883,30
E09000007,Camden,E01000884,27
E09000007,Camden,E01000885,12
E09000007,Camden,E01000886,21
E09000007,Camden,E01000887,17
E09000007,Camden,E01000888,19
E09000007,Camden,E01000889,23
E09000007,Camden,E01000890,27
E09000007,Camden,E01000891,16
E09000007,Camden,E01000892,27
E09000007,Camden,E01000893,20
E09000007,Camden,E01000894,14
E09000007,Camden,E01000895,13
E09000007,Camden,E01000896,18
E09000007,Camden,E01000897,20
E09000007,Camden,E01000898,24
E09000007,Camden,E01000899,13
E09000007,Camden,E01000900,32
E09000007,Camden,E01000901,48
E09000007,Camden,E01000902,8
E09000007,Camden,E01000903,23
E09000007,Camden,E01000904,22
E09000007,Camden,E01000905,31
E09000007,Camden,E01000906,16
E09000007,Camden,E01000907,28
E09000007,Camden,E01000908,18
E09000007,Camden,E01000909,13
E09000007,Camden,E01000910,16
E09000007,Camden,E01000911,15
E09000007,Camden,E01000912,15
E09000007,Camden,E01000913,18
E09000007,Camden,E01000914,12
E09000007,Camden,E01000915,18
E09000007,Camden,E01000916,20
E09000007,Camden,E01000917,25
E09000007,Camden,E01000918,8
E09000007,Camden,E01000919,17
E09000007,Camden,E01000920,13
E09000007,Camden,E01000921,21
E09000007,Camden,E01000922,22
E09000007,Camden,E01000923,15
E09000007,Camden,E01000924,12
E09000007,Camden,E01000925,12
E09000007,Camden,E01000926,15
E09000007,Camden,E01000927,21
E09000007,Camden,E01000928,13
E09000007,Camden,E01000929,29
E09000007,Camden,E01000930,31
E09000007,Camden,E01000931,36
E09000007,Camden,E01000932,25
E09000007,Camden,E01000933,21
E09000007,Camden,E01000934,16
E09000007,Camden,E01000935,35
E09000007,Camden,E01000936,9
E09000007,Camden,E01000937,12
E09000007,Camden,E01000938,20
E09000007,Camden,E01000939,13
E09000007,Camden,E01000940,14
E09000007,Camden,E01000941,10
E09000007,Camden,E01000942,5
E09000007,Camden,E01000943,8
E09000007,Camden,E01000944,13
E09000007,Camden,E01000945,17
E09000007,Camden,E01000946,14
E09000007,Camden,E01000947,11
E09000007,Camden,E01000948,22
E09000007,Camden,E01000949,25
E09000007,Camden,E01000950,23
E09000007,Camden,E01000951,22
E09000007,Camden,E01000952,26
E09000007,Camden,E01000953,40
E09000007,Camden,E01000954,26
E09000007,Camden,E01000955,15
E09000007,Camden,E01000956,27
E09000007,Camden,E01000957,23
E09000007,Camden,E01000958,28
E09000007,Camden,E01000959,18
E09000007,Camden,E01000960,23
E09000007,Camden,E01000961,20
E09000007,Camden,E01000962,25
E09000007,Camden,E01000963,23
E09000007,Camden,E01000964,26
E09000007,Camden,E01000965,31
E09000007,Camden,E01000966,24
E09000007,Camden,E01000967,19
E09000007,Camden,E01000968,23
E09000007,Camden,E01000969,36
E09000007,Camden,E01000970,22
E09000007,Camden,E01000971,18
E09000007,Camden,E01000972,27
E09000007,Camden,E01000973,19
E09000007,Camden,E01000974,18
E09000008,Croydon,E01000975,33
E09000008,Croydon,E01000976,38
E09000008,Croydon,E01000977,37
E09000008,Croydon,E01000978,27
E09000008,Croydon,E01000979,33
E09000008,Croydon,E01000980,23
E09000008,Croydon,E01000981,35
E09000008,Croydon,E01000982,33
E09000008,Croydon,E01000983,22
E09000008,Croydon,E01000984,33
E09000008,Croydon,E01000985,8
E09000008,Croydon,E01000986,21
E09000008,Croydon,E01000987,16
E09000008,Croydon,E01000989,19
E09000008,Croydon,E01000990,9
E09000008,Croydon,E01000991,13
E09000008,Croydon,E01000992,30
E09000008,Croydon,E01000993,19
E09000008,Croydon,E01000994,20
E09000008,Croydon,E01000995,33
E09000008,Croydon,E01000996,13
E09000008,Croydon,E01000997,25
E09000008,Croydon,E01000998,31
E09000008,Croydon,E01000999,19
E09000008,Croydon,E01001000,70
E09000008,Croydon,E01001001,22
E09000008,Croydon,E01001002,30
E09000008,Croydon,E01001003,27
E09000008,Croydon,E01001004,49
E09000008,Croydon,E01001005,25
E09000008,Croydon,E01001006,26
E09000008,Croydon,E01001007,32
E09000008,Croydon,E01001008,26
E09000008,Croydon,E01001009,32
E09000008,Croydon,E01001010,24
E09000008,Croydon,E01001011,46
E09000008,Croydon,E01001012,39
E09000008,Croydon,E01001013,34
E09000008,Croydon,E01001014,83
E09000008,Croydon,E01001015,21
E09000008,Croydon,E01001016,25
E09000008,Croydon,E01001017,22
E09000008,Croydon,E01001018,12
E09000008,Croydon,E01001019,18
E09000008,Croydon,E01001020,27
E09000008,Croydon,E01001021,13
E09000008,Croydon,E01001022,7
E09000008,Croydon,E01001023,28
E09000008,Croydon,E01001024,20
E09000008,Croydon,E01001025,25
E09000008,Croydon,E01001026,28
E09000008,Croydon,E01001027,17
E09000008,Croydon,E01001028,11
E09000008,Croydon,E01001029,25
E09000008,Croydon,E01001030,13
E09000008,Croydon,E01001031,10
E09000008,Croydon,E01001032,16
E09000008,Croydon,E01001033,29
E09000008,Croydon,E01001034,24
E09000008,Croydon,E01001035,43
E09000008,Croydon,E01001036,17
E09000008,Croydon,E01001037,19
E09000008,Croydon,E01001038,27
E09000008,Croydon,E01001039,18
E09000008,Croydon,E01001040,23
E09000008,Croydon,E01001041,43
E09000008,Croydon,E01001042,45
E09000008,Croydon,E01001043,52
E09000008,Croydon,E01001044,28
E09000008,Croydon,E01001045,49
E09000008,Croydon,E01001046,35
E09000008,Croydon,E01001047,28
E09000008,Croydon,E01001048,70
E09000008,Croydon,E01001049,10
E09000008,Croydon,E01001050,28
E09000008,Croydon,E01001051,29
E09000008,Croydon,E01001052,27
E09000008,Croydon,E01001053,25
E09000008,Croydon,E01001054,20
E09000008,Croydon,E01001055,15
E09000008,Croydon,E01001056,33
E09000008,Croydon,E01001057,39
E09000008,Croydon,E01001058,8
E09000008,Croydon,E01001059,19
E09000008,Croydon,E01001060,25
E09000008,Croydon,E01001061,26
E09000008,Croydon,E01001062,16
E09000008,Croydon,E01001063,16
E09000008,Croydon,E01001064,9
E09000008,Croydon,E01001065,18
E09000008,Croydon,E01001066,26
E09000008,Croydon,E01001067,24
E09000008,Croydon,E01001068,25
E09000008,Croydon,E01001069,13
E09000008,Croydon,E01001070,19
E09000008,Croydon,E01001071,24
E09000008,Croydon,E01001072,11
E09000008,Croydon,E01001073,19
E09000008,Croydon,E01001074,37
E09000008,Croydon,E01001075,24
E09000008,Croydon,E01001076,26
E09000008,Croydon,E01001077,16
E09000008,Croydon,E01001078,16
E09000008,Croydon,E01001079,32
E09000008,Croydon,E01001080,28
E09000008,Croydon,E01001081,14
E09000008,Croydon,E01001082,20
E09000008,Croydon,E01001083,19
E09000008,Croydon,E01001084,14
E09000008,Croydon,E01001085,20
E09000008,Croydon,E01001086,26
E09000008,Croydon,E01001087,46
E09000008,Croydon,E01001088,21
E09000008,Croydon,E01001089,45
E09000008,Croydon,E01001090,31
E09000008,Croydon,E01001091,27
E09000008,Croydon,E01001092,29
E09000008,Croydon,E01001093,31
E09000008,Croydon,E01001094,10
E09000008,Croydon,E01001095,24
E09000008,Croydon,E01001096,15
E09000008,Croydon,E01001097,38
E09000008,Croydon,E01001098,11
E09000008,Croydon,E01001099,28
E09000008,Croydon,E01001100,23
E09000008,Croydon,E01001101,10
E09000008,Croydon,E01001102,15
E09000008,Croydon,E01001103,12
E09000008,Croydon,E01001104,17
E09000008,Croydon,E01001105,23
E09000008,Croydon,E01001106,15
E09000008,Croydon,E01001107,15
E09000008,Croydon,E01001108,14
E09000008,Croydon,E01001109,30
E09000008,Croydon,E01001110,52
E09000008,Croydon,E01001111,22
E09000008,Croydon,E01001112,33
E09000008,Croydon,E01001113,31
E09000008,Croydon,E01001114,38
E09000008,Croydon,E01001115,26
E09000008,Croydon,E01001116,24
E09000008,Croydon,E01001117,57
E09000008,Croydon,E01001118,30
E09000008,Croydon,E01001119,14
E09000008,Croydon,E01001120,12
E09000008,Croydon,E01001121,8
E09000008,Croydon,E01001122,8
E09000008,Croydon,E01001123,9
E09000008,Croydon,E01001124,8
E09000008,Croydon,E01001125,17
E09000008,Croydon,E01001126,20
E09000008,Croydon,E01001127,7
E09000008,Croydon,E01001128,30
E09000008,Croydon,E01001129,15
E09000008,Croydon,E01001130,24
E09000008,Croydon,E01001131,23
E09000008,Croydon,E01001132,15
E09000008,Croydon,E01001133,17
E09000008,Croydon,E01001134,21
E09000008,Croydon,E01001135,18
E09000008,Croydon,E01001136,29
E09000008,Croydon,E01001137,40
E09000008,Croydon,E01001138,35
E09000008,Croydon,E01001139,17
E09000008,Croydon,E01001140,34
E09000008,Croydon,E01001141,32
E09000008,Croydon,E01001142,26
E09000008,Croydon,E01001143,43
E09000008,Croydon,E01001144,29
E09000008,Croydon,E01001145,40
E09000008,Croydon,E01001146,14
E09000008,Croydon,E01001147,28
E09000008,Croydon,E01001148,33
E09000008,Croydon,E01001149,7
E09000008,Croydon,E01001150,26
E09000008,Croydon,E01001151,40
E09000008,Croydon,E01001152,37
E09000008,Croydon,E01001153,21
E09000008,Croydon,E01001154,27
E09000008,Croydon,E01001155,34
E09000008,Croydon,E01001156,25
E09000008,Croydon,E01001157,22
E09000008,Croydon,E01001158,29
E09000008,Croydon,E01001159,22
E09000008,Croydon,E01001160,30
E09000008,Croydon,E01001161,25
E09000008,Croydon,E01001162,24
E09000008,Croydon,E01001163,36
E09000008,Croydon,E01001164,44
E09000008,Croydon,E01001165,37
E09000008,Croydon,E01001166,39
E09000008,Croydon,E01001167,36
E09000008,Croydon,E01001168,28
E09000008,Croydon,E01001169,19
E09000008,Croydon,E01001170,39
E09000008,Croydon,E01001171,20
E09000008,Croydon,E01001172,36
E09000008,Croydon,E01001173,40
E09000008,Croydon,E01001174,21
E09000008,Croydon,E01001175,19
E09000008,Croydon,E01001176,33
E09000008,Croydon,E01001177,14
E09000008,Croydon,E01001178,57
E09000008,Croydon,E01001179,18
E09000008,Croydon,E01001180,33
E09000008,Croydon,E01001181,52
E09000008,Croydon,E01001182,24
E09000008,Croydon,E01001183,32
E09000008,Croydon,E01001184,13
E09000008,Croydon,E01001185,36
E09000008,Croydon,E01001186,26
E09000008,Croydon,E01001187,28
E09000008,Croydon,E01001188,30
E09000008,Croydon,E01001189,8
E09000008,Croydon,E01001190,19
E09000008,Croydon,E01001191,37
E09000008,Croydon,E01001192,30
E09000008,Croydon,E01001193,13
E09000008,Croydon,E01001194,25
E09000009,Ealing,E01001195,21
E09000009,Ealing,E01001196,25
E09000009,Ealing,E01001197,21
E09000009,Ealing,E01001198,10
E09000009,Ealing,E01001199,21
E09000009,Ealing,E01001200,31
E09000009,Ealing,E01001201,27
E09000009,Ealing,E01001202,40
E09000009,Ealing,E01001203,23
E09000009,Ealing,E01001204,15
E09000009,Ealing,E01001205,17
E09000009,Ealing,E01001206,27
E09000009,Ealing,E01001207,19
E09000009,Ealing,E01001208,13
E09000009,Ealing,E01001209,22
E09000009,Ealing,E01001210,25
E09000009,Ealing,E01001211,27
E09000009,Ealing,E01001212,21
E09000009,Ealing,E01001213,29
E09000009,Ealing,E01001214,34
E09000009,Ealing,E01001215,27
E09000009,Ealing,E01001216,21
E09000009,Ealing,E01001217,14
E09000009,Ealing,E01001218,30
E09000009,Ealing,E01001219,33
E09000009,Ealing,E01001220,21
E09000009,Ealing,E01001221,20
E09000009,Ealing,E01001222,50
E09000009,Ealing,E01001223,22
E09000009,Ealing,E01001224,8
E09000009,Ealing,E01001225,20
E09000009,Ealing,E01001226,18
E09000009,Ealing,E01001227,25
E09000009,Ealing,E01001228,18
E09000009,Ealing,E01001229,19
E09000009,Ealing,E01001230,9
E09000009,Ealing,E01001231,27
E09000009,Ealing,E01001232,14
E09000009,Ealing,E01001233,21
E09000009,Ealing,E01001234,16
E09000009,Ealing,E01001235,18
E09000009,Ealing,E01001236,21
E09000009,Ealing,E01001237,21
E09000009,Ealing,E01001238,48
E09000009,Ealing,E01001239,22
E09000009,Ealing,E01001240,15
E09000009,Ealing,E01001241,13
E09000009,Ealing,E01001242,15
E09000009,Ealing,E01001243,36
E09000009,Ealing,E01001244,53
E09000009,Ealing,E01001245,49
E09000009,Ealing,E01001246,27
E09000009,Ealing,E01001247,31
E09000009,Ealing,E01001248,19
E09000009,Ealing,E01001249,38
E09000009,Ealing,E01001250,40
E09000009,Ealing,E01001251,21
E09000009,Ealing,E01001252,46
E09000009,Ealing,E01001253,45
E09000009,Ealing,E01001254,24
E09000009,Ealing,E01001255,30
E09000009,Ealing,E01001257,43
E09000009,Ealing,E01001258,26
E09000009,Ealing,E01001259,18
E09000009,Ealing,E01001260,32
E09000009,Ealing,E01001261,35
E09000009,Ealing,E01001262,28
E09000009,Ealing,E01001263,35
E09000009,Ealing,E01001264,26
E09000009,Ealing,E01001265,34
E09000009,Ealing,E01001266,20
E09000009,Ealing,E01001267,35
E09000009,Ealing,E01001268,28
E09000009,Ealing,E01001269,29
E09000009,Ealing,E01001270,21
E09000009,Ealing,E01001271,33
E09000009,Ealing,E01001272,31
E09000009,Ealing,E01001273,26
E09000009,Ealing,E01001274,15
E09000009,Ealing,E01001275,14
E09000009,Ealing,E01001276,24
E09000009,Ealing,E01001277,34
E09000009,Ealing,E01001278,38
E09000009,Ealing,E01001279,13
E09000009,Ealing,E01001280,25
E09000009,Ealing,E01001281,19
E09000009,Ealing,E01001282,11
E09000009,Ealing,E01001283,16
E09000009,Ealing,E01001284,17
E09000009,Ealing,E01001285,29
E09000009,Ealing,E01001286,16
E09000009,Ealing,E01001287,16
E09000009,Ealing,E01001288,18
E09000009,Ealing,E01001289,19
E09000009,Ealing,E01001290,26
E09000009,Ealing,E01001291,35
E09000009,Ealing,E01001292,19
E09000009,Ealing,E01001293,22
E09000009,Ealing,E01001294,43
E09000009,Ealing,E01001295,25
E09000009,Ealing,E01001296,16
E09000009,Ealing,E01001297,40
E09000009,Ealing,E01001298,39
E09000009,Ealing,E01001299,16
E09000009,Ealing,E01001300,29
E09000009,Ealing,E01001301,33
E09000009,Ealing,E01001302,29
E09000009,Ealing,E01001303,18
E09000009,Ealing,E01001304,27
E09000009,Ealing,E01001305,21
E09000009,Ealing,E01001306,26
E09000009,Ealing,E01001307,29
E09000009,Ealing,E01001308,31
E09000009,Ealing,E01001309,29
E09000009,Ealing,E01001310,41
E09000009,Ealing,E01001311,37
E09000009,Ealing,E01001312,32
E09000009,Ealing,E01001313,27
E09000009,Ealing,E01001314,24
E09000009,Ealing,E01001315,23
E09000009,Ealing,E01001316,24
E09000009,Ealing,E01001317,29
E09000009,Ealing,E01001318,33
E09000009,Ealing,E01001319,29
E09000009,Ealing,E01001320,33
E09000009,Ealing,E01001321,37
E09000009,Ealing,E01001322,33
E09000009,Ealing,E01001323,35
E09000009,Ealing,E01001324,35
E09000009,Ealing,E01001325,25
E09000009,Ealing,E01001326,43
E09000009,Ealing,E01001327,33
E09000009,Ealing,E01001328,29
E09000009,Ealing,E01001329,37
E09000009,Ealing,E01001330,37
E09000009,Ealing,E01001331,34
E09000009,Ealing,E01001332,33
E09000009,Ealing,E01001333,32
E09000009,Ealing,E01001334,20
E09000009,Ealing,E01001335,16
E09000009,Ealing,E01001336,30
E09000009,Ealing,E01001337,20
E09000009,Ealing,E01001338,35
E09000009,Ealing,E01001339,15
E09000009,Ealing,E01001340,18
E09000009,Ealing,E01001341,20
E09000009,Ealing,E01001342,30
E09000009,Ealing,E01001343,18
E09000009,Ealing,E01001344,41
E09000009,Ealing,E01001345,30
E09000009,Ealing,E01001346,24
E09000009,Ealing,E01001347,21
E09000009,Ealing,E01001348,25
E09000009,Ealing,E01001349,19
E09000009,Ealing,E01001350,16
E09000009,Ealing,E01001351,28
E09000009,Ealing,E01001352,19
E09000009,Ealing,E01001353,26
E09000009,Ealing,E01001354,28
E09000009,Ealing,E01001355,25
E09000009,Ealing,E01001356,37
E09000009,Ealing,E01001357,32
E09000009,Ealing,E01001358,20
E09000009,Ealing,E01001359,46
E09000009,Ealing,E01001360,43
E09000009,Ealing,E01001361,45
E09000009,Ealing,E01001362,39
E09000009,Ealing,E01001363,29
E09000009,Ealing,E01001364,31
E09000009,Ealing,E01001365,46
E09000009,Ealing,E01001366,40
E09000009,Ealing,E01001367,53
E09000009,Ealing,E01001368,33
E09000009,Ealing,E01001369,24
E09000009,Ealing,E01001370,31
E09000009,Ealing,E01001371,48
E09000009,Ealing,E01001372,39
E09000009,Ealing,E01001373,40
E09000009,Ealing,E01001374,38
E09000009,Ealing,E01001375,25
E09000009,Ealing,E01001376,26
E09000009,Ealing,E01001377,20
E09000009,Ealing,E01001379,30
E09000009,Ealing,E01001380,36
E09000009,Ealing,E01001381,30
E09000009,Ealing,E01001382,27
E09000009,Ealing,E01001383,17
E09000009,Ealing,E01001384,27
E09000009,Ealing,E01001385,28
E09000009,Ealing,E01001386,25
E09000009,Ealing,E01001387,17
E09000009,Ealing,E01001388,24
E09000009,Ealing,E01001389,30
E09000010,Enfield,E01001390,21
E09000010,Enfield,E01001391,35
E09000010,Enfield,E01001392,27
E09000010,Enfield,E01001393,39
E09000010,Enfield,E01001394,35
E09000010,Enfield,E01001395,23
E09000010,Enfield,E01001396,18
E09000010,Enfield,E01001397,27
E09000010,Enfield,E01001398,15
E09000010,Enfield,E01001399,18
E09000010,Enfield,E01001400,17
E09000010,Enfield,E01001401,15
E09000010,Enfield,E01001402,23
E09000010,Enfield,E01001403,15
E09000010,Enfield,E01001404,19
E09000010,Enfield,E01001405,20
E09000010,Enfield,E01001406,20
E09000010,Enfield,E01001407,30
E09000010,Enfield,E01001408,31
E09000010,Enfield,E01001409,39
E09000010,Enfield,E01001410,25
E09000010,Enfield,E01001411,23
E09000010,Enfield,E01001412,24
E09000010,Enfield,E01001413,19
E09000010,Enfield,E01001414,12
E09000010,Enfield,E01001415,18
E09000010,Enfield,E01001416,16
E09000010,Enfield,E01001417,17
E09000010,Enfield,E01001418,18
E09000010,Enfield,E01001419,24
E09000010,Enfield,E01001420,30
E09000010,Enfield,E01001421,19
E09000010,Enfield,E01001422,13
E09000010,Enfield,E01001423,27
E09000010,Enfield,E01001424,38
E09000010,Enfield,E01001425,51
E09000010,Enfield,E01001426,34
E09000010,Enfield,E01001427,32
E09000010,Enfield,E01001428,21
E09000010,Enfield,E01001429,39
E09000010,Enfield,E01001430,34
E09000010,Enfield,E01001431,46
E09000010,Enfield,E01001432,35
E09000010,Enfield,E01001433,28
E09000010,Enfield,E01001434,23
E09000010,Enfield,E01001435,12
E09000010,Enfield,E01001436,21
E09000010,Enfield,E01001437,33
E09000010,Enfield,E01001438,32
E09000010,Enfield,E01001439,34
E09000010,Enfield,E01001440,18
E09000010,Enfield,E01001441,33
E09000010,Enfield,E01001442,32
E09000010,Enfield,E01001444,32
E09000010,Enfield,E01001445,76
E09000010,Enfield,E01001446,28
E09000010,Enfield,E01001447,32
E09000010,Enfield,E01001448,21
E09000010,Enfield,E01001449,24
E09000010,Enfield,E01001450,22
E09000010,Enfield,E01001451,13
E09000010,Enfield,E01001452,17
E09000010,Enfield,E01001453,16
E09000010,Enfield,E01001454,12
E09000010,Enfield,E01001455,17
E09000010,Enfield,E01001456,23
E09000010,Enfield,E01001457,35
E09000010,Enfield,E01001458,34
E09000010,Enfield,E01001459,26
E09000010,Enfield,E01001460,41
E09000010,Enfield,E01001461,41
E09000010,Enfield,E01001462,25
E09000010,Enfield,E01001463,14
E09000010,Enfield,E01001464,13
E09000010,Enfield,E01001465,19
E09000010,Enfield,E01001466,28
E09000010,Enfield,E01001467,33
E09000010,Enfield,E01001468,10
E09000010,Enfield,E01001469,20
E09000010,Enfield,E01001470,18
E09000010,Enfield,E01001471,24
E09000010,Enfield,E01001472,21
E09000010,Enfield,E01001473,12
E09000010,Enfield,E01001474,32
E09000010,Enfield,E01001475,13
E09000010,Enfield,E01001476,30
E09000010,Enfield,E01001477,23
E09000010,Enfield,E01001478,17
E09000010,Enfield,E01001479,40
E09000010,Enfield,E01001480,21
E09000010,Enfield,E01001481,33
E09000010,Enfield,E01001482,37
E09000010,Enfield,E01001483,47
E09000010,Enfield,E01001484,14
E09000010,Enfield,E01001485,39
E09000010,Enfield,E01001486,29
E09000010,Enfield,E01001487,40
E09000010,Enfield,E01001488,32
E09000010,Enfield,E01001489,39
E09000010,Enfield,E01001491,31
E09000010,Enfield,E01001492,31
E09000010,Enfield,E01001493,30
E09000010,Enfield,E01001494,20
E09000010,Enfield,E01001495,37
E09000010,Enfield,E01001496,32
E09000010,Enfield,E01001497,21
E09000010,Enfield,E01001498,43
E09000010,Enfield,E01001499,16
E09000010,Enfield,E01001500,15
E09000010,Enfield,E01001501,56
E09000010,Enfield,E01001502,29
E09000010,Enfield,E01001503,19
E09000010,Enfield,E01001504,21
E09000010,Enfield,E01001505,26
E09000010,Enfield,E01001506,27
E09000010,Enfield,E01001507,41
E09000010,Enfield,E01001508,43
E09000010,Enfield,E01001509,37
E09000010,Enfield,E01001510,25
E09000010,Enfield,E01001511,26
E09000010,Enfield,E01001512,44
E09000010,Enfield,E01001513,21
E09000010,Enfield,E01001514,37
E09000010,Enfield,E01001515,35
E09000010,Enfield,E01001516,25
E09000010,Enfield,E01001517,22
E09000010,Enfield,E01001518,31
E09000010,Enfield,E01001519,49
E09000010,Enfield,E01001520,23
E09000010,Enfield,E01001521,24
E09000010,Enfield,E01001522,29
E09000010,Enfield,E01001523,27
E09000010,Enfield,E01001524,18
E09000010,Enfield,E01001525,29
E09000010,Enfield,E01001526,18
E09000010,Enfield,E01001527,21
E09000010,Enfield,E01001528,23
E09000010,Enfield,E01001529,34
E09000010,Enfield,E01001530,18
E09000010,Enfield,E01001531,12
E09000010,Enfield,E01001532,16
E09000010,Enfield,E01001533,6
E09000010,Enfield,E01001534,20
E09000010,Enfield,E01001535,13
E09000010,Enfield,E01001536,29
E09000010,Enfield,E01001537,29
E09000010,Enfield,E01001538,17
E09000010,Enfield,E01001539,27
E09000010,Enfield,E01001540,40
E09000010,Enfield,E01001541,17
E09000010,Enfield,E01001542,26
E09000010,Enfield,E01001543,13
E09000010,Enfield,E01001544,13
E09000010,Enfield,E01001545,28
E09000010,Enfield,E01001546,27
E09000010,Enfield,E01001547,24
E09000010,Enfield,E01001548,30
E09000010,Enfield,E01001549,36
E09000010,Enfield,E01001550,21
E09000010,Enfield,E01001551,26
E09000010,Enfield,E01001552,21
E09000010,Enfield,E01001553,24
E09000010,Enfield,E01001554,38
E09000010,Enfield,E01001555,35
E09000010,Enfield,E01001556,19
E09000010,Enfield,E01001557,24
E09000010,Enfield,E01001558,38
E09000010,Enfield,E01001559,34
E09000010,Enfield,E01001560,16
E09000010,Enfield,E01001562,47
E09000010,Enfield,E01001563,25
E09000010,Enfield,E01001564,29
E09000010,Enfield,E01001565,15
E09000010,Enfield,E01001566,23
E09000010,Enfield,E01001567,20
E09000010,Enfield,E01001568,13
E09000010,Enfield,E01001569,26
E09000010,Enfield,E01001570,29
E09000011,Greenwich,E01001571,31
E09000011,Greenwich,E01001572,26
E09000011,Greenwich,E01001573,26
E09000011,Greenwich,E01001574,39
E09000011,Greenwich,E01001575,26
E09000011,Greenwich,E01001576,36
E09000011,Greenwich,E01001577,20
E09000011,Greenwich,E01001578,41
E09000011,Greenwich,E01001579,22
E09000011,Greenwich,E01001580,29
E09000011,Greenwich,E01001581,31
E09000011,Greenwich,E01001582,22
E09000011,Greenwich,E01001583,20
E09000011,Greenwich,E01001584,22
E09000011,Greenwich,E01001585,32
E09000011,Greenwich,E01001586,12
E09000011,Greenwich,E01001587,27
E09000011,Greenwich,E01001588,22
E09000011,Greenwich,E01001589,28
E09000011,Greenwich,E01001590,27
E09000011,Greenwich,E01001591,34
E09000011,Greenwich,E01001592,22
E09000011,Greenwich,E01001593,39
E09000011,Greenwich,E01001594,42
E09000011,Greenwich,E01001595,27
E09000011,Greenwich,E01001596,16
E09000011,Greenwich,E01001597,24
E09000011,Greenwich,E01001598,22
E09000011,Greenwich,E01001599,20
E09000011,Greenwich,E01001600,22
E09000011,Greenwich,E01001601,12
E09000011,Greenwich,E01001602,20
E09000011,Greenwich,E01001603,21
E09000011,Greenwich,E01001604,23
E09000011,Greenwich,E01001605,21
E09000011,Greenwich,E01001606,16
E09000011,Greenwich,E01001607,18
E09000011,Greenwich,E01001608,6
E09000011,Greenwich,E01001609,14
E09000011,Greenwich,E01001610,28
E09000011,Greenwich,E01001611,14
E09000011,Greenwich,E01001613,32
E09000011,Greenwich,E01001614,16
E09000011,Greenwich,E01001615,37
E09000011,Greenwich,E01001617,16
E09000011,Greenwich,E01001618,28
E09000011,Greenwich,E01001619,43
E09000011,Greenwich,E01001620,17
E09000011,Greenwich,E01001621,25
E09000011,Greenwich,E01001623,31
E09000011,Greenwich,E01001624,16
E09000011,Greenwich,E01001625,17
E09000011,Greenwich,E01001629,38
E09000011,Greenwich,E01001631,36
E09000011,Greenwich,E01001632,44
E09000011,Greenwich,E01001633,40
E09000011,Greenwich,E01001634,41
E09000011,Greenwich,E01001635,31
E09000011,Greenwich,E01001636,27
E09000011,Greenwich,E01001637,40
E09000011,Greenwich,E01001638,40
E09000011,Greenwich,E01001640,75
E09000011,Greenwich,E01001641,17
E09000011,Greenwich,E01001642,33
E09000011,Greenwich,E01001644,36
E09000011,Greenwich,E01001645,28
E09000011,Greenwich,E01001646,62
E09000011,Greenwich,E01001647,17
E09000011,Greenwich,E01001648,22
E09000011,Greenwich,E01001649,26
E09000011,Greenwich,E01001650,22
E09000011,Greenwich,E01001651,34
E09000011,Greenwich,E01001652,22
E09000011,Greenwich,E01001653,28
E09000011,Greenwich,E01001654,28
E09000011,Greenwich,E01001655,27
E09000011,Greenwich,E01001656,16
E09000011,Greenwich,E01001657,19
